# Метеостанция Минск, Беларусь, WMO_ID=26850, выборка с 01.01.2015 по 31.12.2015, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=26850&lang=ru
#
"Местное время в Минске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"26.05.2015 21:00";"25.2";"734.1";"753.7";"-0.7";"43";"Ветер, дующий с востоко-юго-востока";"1";"";"";"90  или более, но не 100%";"Гроза, но без осадков, в срок наблюдения. ";"Гроза (грозы) с осадками или без них.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"26.4";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"11.7";"";"";"";"";"";"";
"26.05.2015 18:00";"26.4";"734.8";"754.3";"-1.3";"42";"Ветер, дующий с востоко-юго-востока";"2";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"12.4";"";"";"";"";"";"";
"26.05.2015 15:00";"25.5";"736.1";"755.7";"-1.2";"49";"Ветер, дующий с юго-востока";"1";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"14.0";"";"";"";"";"";"";
"26.05.2015 12:00";"22.5";"737.3";"757.1";"-0.5";"60";"Ветер, дующий с юго-востока";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"14.3";"";"";"";"";"";"";
"26.05.2015 09:00";"17.8";"737.8";"757.9";"-0.7";"73";"Ветер, дующий с юго-востока";"1";"";"";"40%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Дождь.";"Морось.";"13.0";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"12.8";"Следы осадков";"12";"";"";"";"";
"26.05.2015 06:00";"13.6";"738.5";"759.0";"-0.2";"81";"Ветер, дующий с западо-юго-запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"20.0";"10.4";"";"";"";"";"";"";
"26.05.2015 03:00";"13.0";"738.7";"759.3";"-1.0";"76";"Ветер, дующий с востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"15.0";"8.8";"";"";"";"";"";"";
"26.05.2015 00:00";"13.6";"739.7";"760.2";"-0.2";"74";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"9.0";"";"";"";"";"";"";
"25.05.2015 21:00";"18.4";"739.9";"760.1";"-0.7";"48";"Ветер, дующий с востоко-юго-востока";"1";"";"";"40%.";" ";"";"";"";"20.4";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"7.1";"";"";"";"";"";"";
"25.05.2015 18:00";"20.4";"740.6";"760.7";"-1.4";"40";"Ветер, дующий с востоко-юго-востока";"2";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"6.2";"";"";"";"";"";"";
"25.05.2015 15:00";"19.4";"742.0";"762.1";"-1.0";"42";"Ветер, дующий с востока";"2";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"6.2";"";"";"";"";"";"";
"25.05.2015 12:00";"17.3";"743.0";"763.4";"-0.4";"52";"Ветер, дующий с востоко-северо-востока";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"7.4";"";"";"";"";"";"";
"25.05.2015 09:00";"16.6";"743.4";"763.8";"0.1";"73";"Ветер, дующий с юго-юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"7.1";"";"";"";"";"";"";"20.0";"11.7";"";"";"";"";"";"";
"25.05.2015 06:00";"7.9";"743.3";"764.5";"0.1";"94";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"7.0";"";"";"";"";"";"";
"25.05.2015 03:00";"8.5";"743.2";"764.2";"0.2";"93";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"7.4";"";"";"";"";"";"";
"25.05.2015 00:00";"10.7";"743.0";"763.9";"0.5";"89";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"15.0";"9.0";"";"";"";"";"";"";
"24.05.2015 21:00";"16.1";"742.5";"763.0";"0.2";"60";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"19.7";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"8.2";"";"";"";"";"";"";
"24.05.2015 18:00";"19.4";"742.3";"762.4";"-0.2";"53";"Ветер, дующий с северо-северо-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"9.4";"";"";"";"";"";"";
"24.05.2015 15:00";"17.2";"742.5";"762.8";"0.1";"65";"Ветер, дующий с востоко-северо-востока";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"10.6";"";"";"";"";"";"";
"24.05.2015 12:00";"13.5";"742.4";"763.0";"0.1";"75";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"15.0";"9.2";"";"";"";"";"";"";
